AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,rowguid,ModifiedDate
308,"65 Park Glen Court",NULL,"Port Orchard",79,98366,...,"2001-06-09 00:00:00"
309,"28 San Marino Ct.",NULL,Bellingham,79,98225,...,"2002-01-23 00:00:00"
310,"2472 Alexander Place",NULL,"West Covina",23,83301,...,"2002-01-23 00:00:00"
311,"9830 May Way",NULL,"Mill Valley",40,59715,...,"2002-01-23 00:00:00"
312,"1286 Cincerto Circle",NULL,"Lake Oswego",58,97034,...,"2002-01-23 00:00:00"
313,"2141 Delaware Ct.",NULL,Downey,72,37501,...,"2002-01-23 00:00:00"
314,"218 Fall Creek Road",NULL,"West Covina",9,91791,...,"2002-01-23 00:00:00"
315,"5807 Churchill Dr.",NULL,Corvallis,58,97330,...,"2002-01-23 00:00:00"
316,"6061 St. Paul Way",NULL,Everett,40,98201,...,"2002-01-23 00:00:00"
317,"628 Muir Road",NULL,"Los Angeles",9,90012,...,"2002-01-24 00:00:00"
318,"2313 B Southampton Rd",NULL,Missoula,40,59801,...,"2002-01-24 00:00:00"
319,"137 Lancelot Dr",NULL,Phoenix,6,85004,...,"2002-02-25 00:00:00"
320,"3 Gehringer Drive",NULL,"Daly City",9,94015,...,"2002-01-24 00:00:00"
321,"15 Pear Dr.",NULL,"Newport Beach",9,92625,...,"2002-01-24 00:00:00"
322,"1 Mt. Dell Drive",NULL,Portland,58,97205,...,"2002-01-24 00:00:00"
323,"7651 Smiling Tree Court","Space 55","Los Angeles",9,90012,...,"2002-01-24 00:00:00"
324,"50 Via Del Sol",NULL,Lynnwood,79,98036,...,"2002-01-24 00:00:00"
325,"9491 Toyon Dr",NULL,Dallas,73,75201,...,"2002-01-24 00:00:00"
326,"4151 Olivera",NULL,Atlanta,17,30308,...,"2002-01-24 00:00:00"
327,"3 Chablis Court",NULL,Torrance,9,90505,...,"2002-01-24 00:00:00"
328,"2 Lion Circle",NULL,"Long Beach",9,90802,...,"2002-01-24 00:00:00"
329,"9056 Mount Dr",NULL,Chicago,24,60610,...,"2002-01-24 00:00:00"
330,"67 Monetary Way",NULL,Berkeley,9,94704,...,"2002-02-17 00:00:00"
331,"419 River Ash Court",#9,Lakewood,37,63301,...,"2002-02-17 00:00:00"
332,"4823 Stonewood Ct.",NULL,"Walla Walla",79,99362,...,"2002-01-24 00:00:00"
333,"50 Edward Ave",NULL,Concord,9,94519,...,"2002-02-17 00:00:00"
334,"8157 Tweed Lane",NULL,Anacortes,79,98221,...,"2002-03-05 00:00:00"
335,"8547 Catherine Way",NULL,Tacoma,79,98403,...,"2002-02-17 00:00:00"
336,"8892 Columbia River Ct.",NULL,"Santa Cruz",9,95062,...,"2002-02-25 00:00:00"
337,"2909 Toyon Dr.",NULL,Burlingame,9,94010,...,"2002-02-25 00:00:00"
338,"8127 Otter Dr.",NULL,Boise,23,83702,...,"2002-02-25 00:00:00"
339,"7053 Laurel Dr.",NULL,"La Mesa",48,88044,...,"2002-02-25 00:00:00"
340,"8629 Pepper Place",NULL,Bellevue,79,98004,...,"2002-03-06 00:00:00"
341,"8981 Carmel Drive",NULL,"W. Linn",52,89701,...,"2002-01-24 00:00:00"
342,"8513 Hurlstone Ct.",NULL,Altadena,9,91001,...,"2002-02-25 00:00:00"
343,"50 Breck Court",NULL,Bremerton,79,98312,...,"2001-06-09 00:00:00"
344,"2342 Peachwillow",NULL,Denver,10,80203,...,"2002-03-01 00:00:00"
345,"6441 Co Road",NULL,"Lemon Grove",6,85252,...,"2002-02-25 00:00:00"
346,"2596 Big Canyon Road",NULL,"New York",54,10007,...,"2002-01-24 00:00:00"
347,"87 Pheasant Circle",NULL,Oakland,9,94611,...,"2002-02-25 00:00:00"
348,"3664 Colt Ct.",NULL,Richmond,9,94801,...,"2002-02-25 00:00:00"
349,"3294 Buena Vista",NULL,"Lemon Grove",6,85284,...,"2002-03-06 00:00:00"
350,"6959 Lakewood Court",NULL,"Daly City",9,94015,...,"2002-02-25 00:00:00"
351,"1192 Parkway Drive",NULL,"Mill Valley",44,68601,...,"2002-01-23 00:00:00"
352,"3195 RiverRock Dr.",NULL,Burlingame,9,94010,...,"2002-03-06 00:00:00"
353,"9620 Laurel Drive",NULL,Novato,82,82070,...,"2002-03-05 00:00:00"
354,"5 Madrid",NULL,Concord,9,94519,...,"2002-02-25 00:00:00"
355,"102 Silverado Drive",NULL,"W. Linn",58,97068,...,"2002-02-25 00:00:00"
356,"75 Q St.",NULL,"Chula Vista",9,91910,...,"2002-02-17 00:00:00"
357,"683 Larch Ct.",NULL,"Salt Lake City",74,84101,...,"2002-02-25 00:00:00"
358,"20 Rambling Rose Ave.","# 103","West Covina",9,91791,...,"2002-02-25 00:00:00"
359,"6119 11th",NULL,"Salt Lake City",74,84101,...,"2002-02-25 00:00:00"
360,"8844 Garcia",NULL,"West Covina",9,91791,...,"2002-01-24 00:00:00"
361,"32 East 87th Street",NULL,"Long Beach",9,90802,...,"2002-02-25 00:00:00"
362,"31 Bridgeview St",NULL,Glendale,9,91203,...,"2002-01-24 00:00:00"
363,"1874 Valley Blvd.",NULL,"Palo Alto",9,94303,...,"2002-02-25 00:00:00"
364,"3253 La Jolla",NULL,Salem,58,97301,...,"2002-03-01 00:00:00"
365,"6030 Winter Drive","# 4d","Imperial Beach",9,91932,...,"2002-03-01 00:00:00"
366,"1619 Mills Dr.",NULL,Albany,58,97321,...,"2002-03-01 00:00:00"
367,"978 Mozden Lane",NULL,"San Francisco",9,94109,...,"2002-03-05 00:00:00"
368,"298 Sunnybrook Drive",NULL,"Spring Valley",9,91977,...,"2002-01-23 00:00:00"
369,"9151 Napa C.",NULL,Lebanon,58,97355,...,"2002-03-01 00:00:00"
370,"24 Bohon Circle",NULL,Burlingame,9,94010,...,"2002-02-25 00:00:00"
371,"7 B Way",NULL,Woodburn,58,97071,...,"2002-03-06 00:00:00"
372,"7 Mayda Way",NULL,Bremerton,79,98312,...,"2002-03-06 00:00:00"
373,"60 Oakgrove Rd.",NULL,Lebanon,58,97355,...,"2002-03-01 00:00:00"
374,"594 Tossing Way",NULL,Detroit,35,48226,...,"2002-03-05 00:00:00"
375,"7562 Daylight Place",NULL,Everett,79,98201,...,"2002-03-05 00:00:00"
376,"9098 Story Lane",NULL,Albany,54,12210,...,"2002-03-05 00:00:00"
377,"8 Rogers Ave.",NULL,Everett,79,98201,...,"2002-03-05 00:00:00"
378,"90 Trujillo",NULL,"Sedro Woolley",79,98284,...,"2002-03-05 00:00:00"
379,"68 Filling Ave.",NULL,Beaverton,58,97005,...,"2002-03-05 00:00:00"
380,"3427 C Del Rio Ln",NULL,Anacortes,79,98221,...,"2002-03-05 00:00:00"
381,"7682 Fern Leaf Lane",NULL,Boston,30,02113,...,"2002-03-05 00:00:00"
382,"6360 Sand Pointe Lane",NULL,Coronado,9,92118,...,"2002-03-05 00:00:00"
383,"20 Smiling Tree Court",NULL,Burbank,9,91502,...,"2002-03-05 00:00:00"
384,"35 Buckthorn Court","# 1",Kirkland,79,98033,...,"2002-03-05 00:00:00"
385,"207 Concerto Circle",NULL,Salem,58,97301,...,"2002-03-05 00:00:00"
386,"5514 Grant Street",NULL,Ballard,79,98107,...,"2002-03-05 00:00:00"
387,"50 Kim Court",NULL,Coronado,9,92118,...,"2002-03-05 00:00:00"
388,"2834 Clifford Court",#9,Anacortes,79,98221,...,"2002-03-05 00:00:00"
389,"80 Edward Ave",NULL,Burien,79,98168,...,"2002-03-05 00:00:00"
390,"8671 Westwood Lane",NULL,"Palo Alto",9,94303,...,"2002-03-05 00:00:00"
391,"2014 Delta Road",NULL,Burien,79,98168,...,"2002-02-25 00:00:00"
392,"87 S. Rising Ave",NULL,Lynnwood,79,98036,...,"2002-03-06 00:00:00"
393,"9443 Oaxaca",NULL,Lakewood,9,90712,...,"2002-03-06 00:00:00"
394,"581 Roundtree Place",NULL,Spokane,79,99202,...,"2002-03-06 00:00:00"
395,"3681 South St.",NULL,"St. Louis",37,63103,...,"2002-03-06 00:00:00"
396,"6 Dancing Road",NULL,Burien,79,98168,...,"2002-03-06 00:00:00"
397,"90 Sunny Ave",NULL,Berkeley,9,94704,...,"2002-03-06 00:00:00"
398,"81 Ana Mile",NULL,Spokane,79,99202,...,"2002-03-21 00:00:00"
399,"3459 Tri-state Ave",NULL,Issaquah,79,98027,...,"2002-03-21 00:00:00"
400,"40 Panorama Drive",NULL,Glendale,9,91203,...,"2002-03-21 00:00:00"
401,"8197 Hermosa",NULL,Salem,58,97301,...,"2002-03-21 00:00:00"
402,"7786 Olive St",NULL,Olympia,79,98501,...,"2002-03-21 00:00:00"
403,"8040 Erie Dr","6 Monteira",Houston,73,77003,...,"2002-03-21 00:00:00"
404,"7824 Frame Ln",NULL,Philadelphia,59,19107,...,"2002-03-21 00:00:00"
405,"25 Epping Road",NULL,"Lavender Bay",50,2060,...,"2003-09-01 00:00:00"
406,"Ctrcrt Bus Pk/995-27 Paul St N",NULL,"Lavender Bay",50,2060,...,"2003-09-01 00:00:00"
407,"2-252 Beauchamp Road","Botany Bay Industrial Estate",Cloverdale,66,6105,...,"2003-09-01 00:00:00"
408,"65 Epping Rd",NULL,"Lavender Bay",50,2060,...,"2003-09-01 00:00:00"
409,"99 - 6 Orion Road",NULL,"Lane Cove",50,1597,...,"2003-08-01 00:00:00"
410,"2565-175 Mitchell Road",NULL,Alexandria,50,2015,...,"2003-09-01 00:00:00"
411,"Chabbell Park",NULL,"North Ryde",50,2113,...,"2003-07-01 00:00:00"
412,"2520b Underwood Street",NULL,"Lavender Bay",50,2060,...,"2003-08-01 00:00:00"
413,"65 Epping Road",NULL,"North Ryde",50,2113,...,"2003-08-01 00:00:00"
414,"5525 Glenferrie Road",NULL,Hawthorne,64,4171,...,"2003-07-01 00:00:00"
415,"2253 Miller Street",NULL,"North Sydney",50,2055,...,"2003-09-01 00:00:00"
416,"Level 100","77 Southbank Boulevard","South Melbourne",77,3205,...,"2003-08-01 00:00:00"
417,Rosebery,NULL,"Lavender Bay",50,2060,...,"2003-07-01 00:00:00"
418,"Licensing Account",NULL,Seaford,77,3198,...,"2003-09-01 00:00:00"
419,"Level 99","12 South 10th Avenue",Melbourne,77,3000,...,"2003-09-01 00:00:00"
420,"Ctrcrt Bus Pk/995-27 Paul St N",NULL,"North Ryde",50,2113,...,"2003-09-01 00:00:00"
421,"2501 Miller Street",NULL,"North Sydney",50,2055,...,"2003-09-01 00:00:00"
422,"6 Lord Street",NULL,Matraville,50,2036,...,"2003-08-01 00:00:00"
423,"Level 6","538 Climbing Street",Matraville,50,2036,...,"2003-08-01 00:00:00"
424,"P.O. Box 990032",NULL,Findon,66,5023,...,"2003-08-01 00:00:00"
425,"P O Box 72569",NULL,"East Brisbane",64,4169,...,"2003-09-01 00:00:00"
426,"2nd Floor","55 Lavender Street","Milsons Point",50,2061,...,"2003-08-01 00:00:00"
427,"258 Berry Street",NULL,"North Sydney",50,2055,...,"2003-08-01 00:00:00"
428,"85 Egerton Street",NULL,Silverwater,50,2264,...,"2003-07-01 00:00:00"
429,"Po Box 25484",NULL,Springwood,50,2777,...,"2003-08-01 00:00:00"
430,"Orwith Center","39 Herbert Street","St. Leonards",50,2065,...,"2003-09-01 00:00:00"
431,"Level 7","114 Albert Road",Rhodes,50,2138,...,"2003-09-01 00:00:00"
432,"254a James Street Botany",NULL,Malabar,50,2036,...,"2004-06-01 00:00:00"
433,"Level 25","96 Lytton Rd.",Melbourne,77,3000,...,"2003-08-01 00:00:00"
434,"Level 25","538 Climbing Street",Rhodes,50,2138,...,"2003-09-01 00:00:00"
435,"2253-217 Palmer Street",NULL,Darlinghurst,50,2010,...,"2003-09-01 00:00:00"
436,"4250 Concord Road",NULL,Rhodes,50,2138,...,"2003-09-01 00:00:00"
437,"Level 992","56 Pitt Street",Melbourne,77,3000,...,"2003-07-01 00:00:00"
438,"Level 7","201 Sussex Street",Matraville,50,2036,...,"2003-09-01 00:00:00"
439,"Level 5","157 Liverpool Street",Rhodes,50,2138,...,"2003-07-01 00:00:00"
440,"No. 6","Millenium Court",Perth,66,6006,...,"2003-09-01 00:00:00"
441,"Level 59",NULL,Alexandria,50,2015,...,"2003-08-01 00:00:00"
442,"45671 Queens Road Ct.",NULL,Melbourne,77,3000,...,"2003-07-01 00:00:00"
443,"Level 7","80 Arthur Street",Newcastle,50,2300,...,"2003-09-01 00:00:00"
444,"254a Baker Street",Botany,Sydney,50,1002,...,"2003-09-01 00:00:00"
445,"6388 Lake City Way",NULL,Burnaby,7,"V5A 3A6",...,"2002-09-01 00:00:00"
446,"52560 Free Street",NULL,Toronto,57,"M4B 1V7",...,"2001-08-01 00:00:00"
447,"22580 Free Street",NULL,Toronto,57,"M4B 1V7",...,"2002-08-01 00:00:00"
448,"2575 Bloor Street East",NULL,Toronto,57,"M4B 1V6",...,"2003-08-01 00:00:00"
449,"Station E",NULL,"Chalk Riber",57,"K0J 1J0",...,"2001-08-01 00:00:00"
450,"575 Rue St Amable",NULL,Quebec,63,G1R,...,"2002-09-01 00:00:00"
451,"2512-4th Ave Sw",NULL,Calgary,1,"T2P 2G8",...,"2002-12-01 00:00:00"
452,"55 Lakeshore Blvd East",NULL,Toronto,57,"M4B 1V6",...,"2001-09-01 00:00:00"
453,"6333 Cote Vertu",NULL,Montreal,63,"H1Y 2H7",...,"2003-09-01 00:00:00"
454,"3255 Front Street West",NULL,Toronto,57,"M4B 1V6",...,"2003-08-01 00:00:00"
455,"2550 Signet Drive",NULL,Weston,57,"M9V 4W3",...,"2002-08-01 00:00:00"
456,"6777 Kingsway",NULL,Burnaby,7,"V5H 3Z7",...,"2002-08-01 00:00:00"
457,"5250-505 Burning St",NULL,Vancouver,7,"V7L 4J4",...,"2002-07-01 00:00:00"
458,"600 Slater Street",NULL,Ottawa,57,"K4B 1S2",...,"2001-07-01 00:00:00"
459,"25575 The Queensway",NULL,Etobicoke,57,"M9W 3P3",...,"2001-08-01 00:00:00"
460,"2521 McPherson Street",NULL,Markham,57,"L3S 3K2",...,"2003-08-01 00:00:00"
461,"2560 Bay Street",NULL,Toronto,57,"M4B 1V7",...,"2002-08-01 00:00:00"
462,"630 University Avenue",NULL,Toronto,57,"M4B 1V7",...,"2001-08-01 00:00:00"
463,"992 St Clair Ave East",NULL,Toronto,57,"M4B 1V7",...,"2001-09-01 00:00:00"
464,"99, Rue Saint-pierre",NULL,Pnot-Rouge,63,"J1E 2T7",...,"2001-07-01 00:00:00"
465,"25245 Rue Sherbrooke Ouest",NULL,Montreal,63,"H1Y 2H5",...,"2003-07-01 00:00:00"
466,"655-4th Ave S.W.",NULL,Calgary,1,"T2P 2G8",...,"2001-08-01 00:00:00"
467,"25900-700-9th Ave S.W.",NULL,Calgary,1,"T2P 2G8",...,"2001-11-01 00:00:00"
468,"Po Box 83270",NULL,Vancouver,7,"V7L 4J4",...,"2003-08-01 00:00:00"
469,"400-25155 West Pender St",NULL,Vancouver,7,"V7L 4J4",...,"2003-09-01 00:00:00"
470,"2511 Baker Road",NULL,Toronto,57,"M4B 1V7",...,"2001-09-01 00:00:00"
471,"770 Notre Datme Quest Bureau 800",NULL,Montreal,63,"H1Y 2H7",...,"2001-09-01 00:00:00"
472,"250551 Shellbridge Way",NULL,Richmond,7,"V6B 3P7",...,"2001-09-01 00:00:00"
473,"595 Burning Street",NULL,Vancouver,7,"V7L 4J4",...,"2001-09-01 00:00:00"
474,"252345 8810th Avenue",NULL,Surrey,7,"V3T 4W3",...,"2001-09-01 00:00:00"
475,"2512-410th Avenue S.W.",NULL,Calgary,1,"T2P 2G8",...,"2003-09-01 00:00:00"
476,"258 King Street East",NULL,Toronto,57,"M4B 1V7",...,"2001-08-01 00:00:00"
477,"6th Floor Ferguson Block",NULL,Toronto,57,"M4B 1V7",...,"2001-08-01 00:00:00"
478,"2545 King Street West",NULL,Toronto,57,"M4B 1V7",...,"2001-08-01 00:00:00"
479,"2550 Middlefield Road",NULL,Scarborough,57,"M1V 4M2",...,"2001-08-01 00:00:00"
480,"25 First Canadian Place",NULL,Toronto,57,"M4B 1V5",...,"2001-08-01 00:00:00"
481,"65 Gamelin Street",NULL,Hull,63,8Y,...,"2002-08-01 00:00:00"
482,"2500 University Avenue",NULL,Toronto,57,"M4B 1V5",...,"2001-07-01 00:00:00"
483,"955 Green Valley Crescent",NULL,Ottawa,57,"K4B 1S1",...,"2003-09-01 00:00:00"
484,"2510 Crew Court",NULL,Montreal,63,"H1Y 2H8",...,"2004-06-01 00:00:00"
485,"9900-6400 Boul, Taschereau",NULL,Brossard,63,"J4Z 1R4",...,"2002-07-01 00:00:00"
486,"600 Boul. Rene-levesque Ouest",NULL,Montreal,63,"H1Y 2H7",...,"2002-07-01 00:00:00"
487,"9259 - 1110th Avenue Sw",NULL,Calgary,1,"T2P 2G8",...,"2002-09-01 00:00:00"
488,"45259 Canada Way",NULL,Burnaby,7,"V5G 4S4",...,"2003-08-01 00:00:00"
489,"9960 King Street E.",NULL,Toronto,57,"M4B 1V5",...,"2003-08-01 00:00:00"
490,"9979 Bayview Drive",NULL,Barrie,57,L4N,...,"2002-08-01 00:00:00"
491,"20225 Lansing Ave",NULL,Montreal,63,"H1Y 2H7",...,"2003-09-01 00:00:00"
492,"99954 Boul. Laurier, Local 060, Place",NULL,Sainte-Foy,63,G1W,...,"2003-09-01 00:00:00"
493,"6th Floor 5250 Main Street",NULL,Winnipeg,31,R3,...,"2003-09-01 00:00:00"
494,"Box 99354 300 Union Street",NULL,"Saint John",41,"E2P 1E3",...,"2002-07-01 00:00:00"
495,"Suite 800 2530 Slater Street",NULL,Ottawa,57,"K4B 1T7",...,"2002-09-01 00:00:00"
496,"Suite 500 995 W. 11th Avenue",NULL,Mississauga,57,"L5A 1H6",...,"2003-08-01 00:00:00"
497,"#9900 2700 Production Way",NULL,Burnaby,7,"V5A 4X1",...,"2001-08-01 00:00:00"
498,"25537 Hillside Avenue",NULL,Victoria,7,V8V,...,"2001-08-01 00:00:00"
499,"Suite 2502 410 Albert Street",NULL,Waterloo,57,N2V,...,"2002-08-01 00:00:00"
500,"5700 Explorer Drive",NULL,Mississauga,57,"L4W 5J3",...,"2001-08-01 00:00:00"
501,"965 De La Gauchetiere West",NULL,Montreal,63,"H1Y 2H8",...,"2001-08-01 00:00:00"
502,"No. 25400 10665 Jasper Avenue",NULL,Edmonton,1,T5,...,"2002-08-01 00:00:00"
503,"P.O. Box 44000",NULL,Winnipeg,31,R3,...,"2001-08-01 00:00:00"
504,"Suite 99320 255 - 510th Avenue S.W.",NULL,Calgary,1,"T2P 2G8",...,"2001-08-01 00:00:00"
505,"6400, 888 - 3rd Avenue",NULL,Calgary,1,"T2P 2G8",...,"2001-08-01 00:00:00"
506,"255117 - 101 Avenue",NULL,Surrey,7,"V3T 4W3",...,"2001-08-01 00:00:00"
507,"975 Princess Street",NULL,Kingston,57,7L,...,"2003-09-01 00:00:00"
508,"2900 - 25055 Dunning Street",NULL,Vancouver,7,"V7L 4J4",...,"2002-12-01 00:00:00"
509,"Suite 25800 3401 - 10810th Avenue",NULL,Surrey,7,"V3T 4W3",...,"2001-08-01 00:00:00"
510,"750 Philip Street",NULL,Waterloo,57,N2V,...,"2001-11-01 00:00:00"
511,"Bureau 9900 825, Avenue Querbes",NULL,Outremont,63,"H1Y 2G5",...,"2002-12-01 00:00:00"
512,"700 Bureau Road",NULL,Montreal,63,"H1Y 2H7",...,"2003-09-01 00:00:00"
513,"253711 Mayfield Place, Unit 150",NULL,Richmond,7,"V6B 3P7",...,"2003-09-01 00:00:00"
514,"63 West Beaver Creek",NULL,"Richmond Hill",57,"L4E 3M5",...,"2002-09-01 00:00:00"
515,"9900 Ronson Drive",NULL,Etobicoke,57,"M9W 3P3",...,"2002-07-01 00:00:00"
516,"251 Indell Lane",NULL,Brampton,57,"L6W 2T7",...,"2002-08-01 00:00:00"
517,"2573 Dufferin Street",NULL,Toronto,57,"M4B 1V5",...,"2001-07-01 00:00:00"
518,"995 Crescent",NULL,"Richmond Hill",57,"L4E 3M5",...,"2003-09-01 00:00:00"
519,"2500-622 5th Ave Sw",NULL,Calgary,1,"T2P 2G8",...,"2002-08-01 00:00:00"
520,"6700 Boul Taschereau",NULL,Brossard,63,"J4Z 1C5",...,"2001-09-01 00:00:00"
521,"55 Standish Court",NULL,Mississauga,57,"L5B 3V4",...,"2002-09-01 00:00:00"
522,"43251 Viking Way, Unit 130",NULL,Richmond,7,"V6B 3P7",...,"2003-02-01 00:00:00"
523,"46990 Viking Way",NULL,Richmond,7,"V6B 3P7",...,"2001-08-01 00:00:00"
524,"9693 Louis H Lafontaine",NULL,"Ville De'anjou",63,"J1G 2R3",...,"2002-08-01 00:00:00"
525,"69251 Creditview Road",NULL,Mississauga,57,"L5B 3V4",...,"2001-07-01 00:00:00"
526,"251420a 170th Street",NULL,Edmonton,1,T5,...,"2002-07-01 00:00:00"
527,"252851 Rowan Place",NULL,Richmond,7,"V6B 3P7",...,"2002-09-01 00:00:00"
528,"5990 Avebury Road",NULL,Mississauga,57,"L5B 3V4",...,"2001-09-01 00:00:00"
529,"254480 River Rd",NULL,Richmond,7,"V6B 3P7",...,"2001-07-01 00:00:00"
530,"Suite #9902",NULL,"North York",57,"M4C 4K6",...,"2001-07-01 00:00:00"
531,"5th Floor, 79 Place D'armes",NULL,Kingston,57,7L,...,"2002-11-01 00:00:00"
532,"#500-75 O'Connor Street",NULL,Ottawa,57,"K4B 1S2",...,"2001-12-01 00:00:00"
533,"4400 March Road",NULL,Kanata,57,"K2L 1H5",...,"2001-11-01 00:00:00"
534,"Depot 80",NULL,Sillery,63,G1T,...,"2001-08-01 00:00:00"
535,"250 Kingsbridge Garden Circle",NULL,Mississauga,57,"L5B 3V4",...,"2001-11-01 00:00:00"
536,"No. 2000-25080 Beaver Hall Hill",NULL,Quebec,63,G1R,...,"2002-09-01 00:00:00"
537,"No. 25800-130 King Street West",NULL,Toronto,57,"M4B 1V5",...,"2001-09-01 00:00:00"
538,"25 Danger Street West","Floor 7",Toronto,57,"M4B 1V5",...,"2003-08-01 00:00:00"
539,"6th Floor, 25st Canadian Place",NULL,Toronto,57,"M4B 1V5",...,"2001-08-01 00:00:00"
540,"254 Colonnade Road",NULL,Nepean,57,"K2J 2W5",...,"2001-08-01 00:00:00"
541,"25981 College Street",NULL,Montreal,63,"H1Y 2H5",...,"2002-08-01 00:00:00"
542,"5 place Ville-Marie",NULL,Montreal,63,"H1Y 2H7",...,"2002-09-01 00:00:00"
543,"6030 Conroy Road",NULL,Ottawa,57,"K4B 1S3",...,"2002-09-01 00:00:00"
544,"30025 Wayburne Drive, Suite 275",NULL,Burnaby,7,"V5G 4W1",...,"2001-09-01 00:00:00"
545,"999 West Georgia St.",NULL,Vancouver,57,"V5T 1Y9",...,"2002-09-01 00:00:00"
546,"250333 Southport Road, S.W.",NULL,Calgary,1,"T2P 2G8",...,"2003-08-01 00:00:00"
547,"7000 Victoria Park Avenue",NULL,Toronto,57,"M4B 1V4",...,"2003-09-01 00:00:00"
548,"63 Free St.",NULL,Toronto,57,"M4B 1V4",...,"2001-09-01 00:00:00"
549,"609 Evans Avenue",NULL,Toronto,57,"M4B 1V4",...,"2002-09-01 00:00:00"
550,"2520 Flanders Road",NULL,Toronto,57,"M4B 1V4",...,"2002-08-01 00:00:00"
551,"32605 West 252 Mile Road, Suite 250",NULL,Aurora,57,"L4G 7N6",...,"2002-09-01 00:00:00"
552,"25730, boul. St-Régis",NULL,Dorval,63,"H9P 1H1",...,"2004-06-01 00:00:00"
553,"253131 Lake Frasier Drive, Office No. 2",NULL,Calgary,1,"T2P 2G8",...,"2001-08-01 00:00:00"
554,"9984 Wellington Street",NULL,Ottawa,57,"K4B 1S2",...,"2002-08-01 00:00:00"
555,"9950 Ferrand Drive, 9th Floor",NULL,Toronto,57,"M4B 1V4",...,"2001-09-01 00:00:00"
556,"990th Floor 700 De La GauchetiSre Ou",NULL,Montreal,63,"H1Y 2H3",...,"2001-07-01 00:00:00"
557,"660 Saint-Jacques, Bureau 400",NULL,Montreal,63,"H1Y 2H8",...,"2002-09-01 00:00:00"
558,"67255 - 8th Street N.E., Suite 350",NULL,Calgary,1,"T2P 2G8",...,"2002-12-01 00:00:00"
559,"12345 Sterling Avenue",NULL,Irving,73,75061,...,"2001-09-01 00:00:00"
560,"800 Interchange Blvd.","Suite 2501",Austin,73,78701,...,"2002-07-01 00:00:00"
561,"90025 Sterling St",NULL,Irving,73,75061,...,"2002-09-01 00:00:00"
562,"2505 Gateway Drive",NULL,"North Sioux City",68,57049,...,"2001-08-01 00:00:00"
563,"74400 France Avenue South",NULL,Edina,36,55436,...,"2002-09-01 00:00:00"
564,"509 Nafta Boulevard",NULL,Laredo,73,78040,...,"2001-08-01 00:00:00"
565,"25149 Howard Dr",NULL,"West Chicago",24,60185,...,"2001-09-01 00:00:00"
566,"63 W Monroe",NULL,Chicago,24,60610,...,"2001-11-01 00:00:00"
567,"Corporate Office",NULL,Garland,73,75040,...,"2001-09-01 00:00:00"
568,"25269 N. Wood Dale Rd",NULL,"Wood Dale",24,60191,...,"2001-09-01 00:00:00"
569,"Sapp Road West",NULL,"Round Rock",73,78664,...,"2001-09-01 00:00:00"
570,"52500 Liberty Way",NULL,"Fort Worth",73,76102,...,"2002-07-01 00:00:00"
571,"25550 Executive Dr",NULL,Elgin,24,60120,...,"2001-12-01 00:00:00"
572,"P.O. Box 6256916",NULL,Dallas,73,75201,...,"2003-09-01 00:00:00"
573,"25269 Wood Dale Rd.",NULL,"Wood Dale",24,60191,...,"2001-11-01 00:00:00"
574,"Po Box 8259024",NULL,Dallas,73,75201,...,"2002-09-01 00:00:00"
575,"42500 W 76th St",NULL,Chicago,24,60610,...,"2002-09-01 00:00:00"
576,"4255 East Lies Road",NULL,"Carol Stream",24,60188,...,"2001-11-01 00:00:00"
577,"2500 North Stemmons Freeway",NULL,Dallas,73,75201,...,"2002-09-01 00:00:00"
578,"220 Mercy Drive",NULL,Garland,73,75040,...,"2001-07-01 00:00:00"
579,"25 N State St",NULL,Chicago,24,60610,...,"2002-07-01 00:00:00"
580,"2509 W. Frankford",NULL,Carrollton,73,75006,...,"2002-07-01 00:00:00"
581,"Po Box 8035996",NULL,Dallas,73,75201,...,"2003-09-01 00:00:00"
582,"5700 Legacy Dr",NULL,Plano,73,75074,...,"2003-09-01 00:00:00"
583,"625 W Jackson Blvd. Unit 2502",NULL,Chicago,24,60610,...,"2003-03-01 00:00:00"
584,"250880 Baur Blvd",NULL,"Saint Louis",37,63103,...,"2003-07-01 00:00:00"
585,"Noah Lane",NULL,Chicago,24,60610,...,"2002-08-01 00:00:00"
586,"6030 Robinson Road",NULL,"Jefferson City",37,65101,...,"2001-09-01 00:00:00"
587,"25500 Old Spanish Trail",NULL,Houston,73,77003,...,"2001-08-01 00:00:00"
588,"99828 Routh Street, Suite 825",NULL,Dallas,73,75201,...,"2001-08-01 00:00:00"
589,"One Dancing, Rr No. 25","Box 8033","Round Rock",73,78664,...,"2001-09-01 00:00:00"
590,"9995 West Central Entrance",NULL,Duluth,36,55802,...,"2002-07-01 00:00:00"
591,"48255 I-10 E. @ Eastpoint Blvd.",NULL,Baytown,73,77520,...,"2002-09-01 00:00:00"
592,"9903 Highway 6 South",NULL,Houston,73,77003,...,"2001-07-01 00:00:00"
593,"2345 North Freeway",NULL,Houston,73,77003,...,"2001-08-01 00:00:00"
594,"123 W. Lake Ave.",NULL,Peoria,24,61606,...,"2002-08-01 00:00:00"
595,"660 Lindbergh",NULL,"Saint Louis",37,63103,...,"2002-09-01 00:00:00"
596,"72540 Blanco Rd.",NULL,"San Antonio",73,78204,...,"2001-08-01 00:00:00"
